employee_id,employee_name,hire_date,salary,performance_score,manager_id,is_active,hire_year,hire_month,hire_quarter,hire_dayofweek,hire_day,hire_is_month_start,hire_is_month_end,tenure_days,salary_performance_ratio,department_frequency,level_frequency,region_frequency,department_Customer Success,department_Executive,department_Finance,department_IT,department_Marketing,department_Operations,department_Sales,department_Supply Chain,level_Director,level_Junior,level_Lead,level_Mid,level_Senior,level_VP,region_Asia Pacific,region_Europe,region_Latin America,region_Middle East & Africa,region_North America,salary_robust_scaled,performance_score_robust_scaled,tenure_days_robust_scaled
EMP-00201,Employee 0201,2024-10-05 00:00:00+00:00,118877,88.01,EMP-00015,1,2024,10,4,5,5,0,0,669,1350.7215089194408,0.11428571428571428,0.30238095238095236,0.22857142857142856,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.503873601615765,0.7268951194184835,-0.3102409638554217
EMP-00202,Employee 0202,2025-01-12 00:00:00+00:00,77241,69.24,EMP-00007,1,2025,1,1,6,12,0,0,570,1115.5545927209707,0.1380952380952381,0.30238095238095236,0.22857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.815905092544886,-0.5725164416753206,-0.5090361445783133
EMP-00203,Employee 0203,2025-02-03 00:00:00+00:00,57520,75.71,EMP-00013,1,2025,2,1,0,3,0,0,548,759.7411174217409,0.12142857142857143,0.15,0.22857142857142856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9636996221013563,-0.12461059190031225,-0.5532128514056225
EMP-00204,Employee 0204,2024-09-13 00:00:00+00:00,155920,76.86,EMP-00010,1,2024,9,3,4,13,0,0,691,2028.623471246422,0.11428571428571428,0.30238095238095236,0.1976190476190476,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.22626329999007008,-0.04499826929733509,-0.2660642570281124
EMP-00205,Employee 0205,2024-12-02 00:00:00+00:00,182953,61.3,EMP-00012,1,2024,12,4,0,2,0,0,611,2984.551386623165,0.1357142857142857,0.2261904761904762,0.20714285714285716,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.023670656741753022,-1.1221876081689166,-0.4267068273092369
EMP-00206,Employee 0206,2023-12-10 00:00:00+00:00,51786,85.55,EMP-00005,1,2023,12,4,6,10,0,0,969,605.3302162478083,0.12142857142857143,0.04047619047619048,0.20714285714285716,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0066717752617842,0.556593977154724,0.2921686746987952
EMP-00207,Employee 0207,2023-01-18 00:00:00+00:00,183776,71.34,EMP-00004,1,2023,1,1,2,18,0,0,1295,2576.058312307261,0.1380952380952381,0.20238095238095238,0.1738095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.017502871242793788,-0.4271374177916233,0.9467871485943775
EMP-00208,Employee 0208,2025-08-24 00:00:00+00:00,214964,77.1,EMP-00013,1,2025,8,3,6,24,0,0,346,2788.1193255512326,0.11428571428571428,0.2261904761904762,0.1976190476190476,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2162284703629663,-0.02838352371062725,-0.9588353413654619
EMP-00209,Employee 0209,2023-06-21 00:00:00+00:00,174038,84.37,EMP-00013,1,2023,6,2,2,21,0,0,1141,2062.7948322863576,0.12142857142857143,0.2261904761904762,0.1738095238095238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.09048208775417291,0.47490481135340923,0.6375502008032129
EMP-00210,Employee 0210,2024-05-01 00:00:00+00:00,73702,85.48,EMP-00001,1,2024,5,2,2,1,1,0,826,862.2133832475432,0.1357142857142857,0.30238095238095236,0.1976190476190476,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8424273196175673,0.5517480096919346,0.0050200803212851405
EMP-00211,Employee 0211,2025-06-26 00:00:00+00:00,171247,64.54,EMP-00002,1,2025,6,2,3,26,0,0,405,2653.3467616981716,0.1357142857142857,0.15,0.19285714285714287,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.11139859969535786,-0.8978885427483553,-0.8403614457831325
EMP-00212,Employee 0212,2024-12-24 00:00:00+00:00,233160,82.17,EMP-00007,0,2024,12,4,1,24,0,0,589,2837.5319459656807,0.12142857142857143,0.2261904761904762,0.22857142857142856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3525942357810249,0.3226029768085839,-0.4708835341365462
EMP-00213,Employee 0213,2025-07-07 00:00:00+00:00,181586,88.44,EMP-00005,1,2025,7,3,0,7,0,0,394,2053.2112166440525,0.1357142857142857,0.2261904761904762,0.20714285714285716,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.03391532597270961,0.7566632052613352,-0.8624497991967871
EMP-00214,Employee 0214,2024-10-27 00:00:00+00:00,243509,70.4,EMP-00013,1,2024,10,4,6,27,0,0,647,3458.934659090909,0.1357142857142857,0.20238095238095238,0.22857142857142856,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43015245221933485,-0.49221183800623025,-0.35441767068273095
EMP-00215,Employee 0215,2023-01-03 00:00:00+00:00,306034,86.36,EMP-00009,1,2023,1,1,1,3,0,0,1310,3543.700787401575,0.11428571428571428,0.2261904761904762,0.1976190476190476,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8987317818942147,0.6126687435098643,0.9769076305220884
EMP-00216,Employee 0216,2023-01-11 00:00:00+00:00,316208,82.17,EMP-00002,1,2023,1,1,2,11,0,0,1302,3848.217110867713,0.1357142857142857,0.20238095238095238,0.1738095238095238,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9749785008084445,0.3226029768085839,0.9608433734939759
EMP-00217,Employee 0217,2025-03-10 00:00:00+00:00,115836,83.06,EMP-00007,0,2025,3,1,0,10,0,0,513,1394.6063086925114,0.1357142857142857,0.20238095238095238,0.1976190476190476,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5266636814484928,0.3842159916926268,-0.6234939759036144
EMP-00218,Employee 0218,2024-04-01 00:00:00+00:00,108156,87.14,EMP-00003,1,2024,4,2,0,1,1,0,856,1241.1751204957538,0.1357142857142857,0.30238095238095236,0.20714285714285716,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5842196870766908,0.666666666666666,0.06526104417670683
EMP-00219,Employee 0219,2024-06-11 00:00:00+00:00,97235,67.93,EMP-00011,1,2024,6,2,1,11,0,0,785,1431.3999705579272,0.1357142857142857,0.20238095238095238,0.22857142857142856,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.6660646268508509,-0.663205261336102,-0.07730923694779117
EMP-00220,Employee 0220,2024-08-29 00:00:00+00:00,226567,67.28,EMP-00010,0,2024,8,3,3,29,0,0,706,3367.5237812128416,0.10952380952380952,0.20238095238095238,0.22857142857142856,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3031845033452555,-0.7082035306334371,-0.2359437751004016
EMP-00221,Employee 0221,2024-07-06 00:00:00+00:00,210352,90.46,EMP-00009,1,2024,7,3,5,6,0,0,760,2325.3592748175993,0.1357142857142857,0.04047619047619048,0.1738095238095238,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.18166488989978286,0.8965039806161289,-0.12751004016064257
EMP-00222,Employee 0222,2025-09-26 00:00:00+00:00,131171,74.31,EMP-00005,1,2025,9,3,4,26,0,0,313,1765.1863813753196,0.1357142857142857,0.15,0.1976190476190476,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4117390269812512,-0.22152994115610947,-1.0251004016064258
EMP-00223,Employee 0223,2023-02-08 00:00:00+00:00,91084,61.78,EMP-00010,1,2023,2,1,2,8,0,0,1274,1474.3282615733247,0.10952380952380952,0.30238095238095236,0.1738095238095238,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7121618912543725,-1.0889581169954998,0.9046184738955824
EMP-00224,Employee 0224,2023-06-04 00:00:00+00:00,130805,76.02,EMP-00004,1,2023,6,2,6,4,0,0,1158,1720.6656143120233,0.12142857142857143,0.20238095238095238,0.1738095238095238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.41448193037447,-0.103149878850814,0.6716867469879518
EMP-00225,Employee 0225,2023-03-29 00:00:00+00:00,89870,76.64,EMP-00005,1,2023,3,1,2,29,0,0,1225,1172.6252609603341,0.11428571428571428,0.30238095238095236,0.1976190476190476,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.7212599369357048,-0.06022845275181752,0.8062248995983936
EMP-00226,Employee 0226,2024-11-12 00:00:00+00:00,281000,80.53,EMP-00008,1,2024,11,4,1,12,0,0,631,3489.3828386936543,0.13095238095238096,0.20238095238095238,0.1738095238095238,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7111201875066746,0.20906888196607784,-0.3865461847389558
EMP-00227,Employee 0227,2024-06-03 00:00:00+00:00,179656,73.6,EMP-00003,1,2024,6,2,0,3,0,0,793,2440.9782608695655,0.13095238095238096,0.30238095238095236,0.22857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.04837927009542081,-0.2706818968501218,-0.06124497991967871
EMP-00228,Employee 0228,2024-03-12 00:00:00+00:00,290192,96.96,EMP-00010,0,2024,3,1,1,12,0,0,876,2992.904290429043,0.10952380952380952,0.2261904761904762,0.1976190476190476,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.780007531742924,1.3464866735894758,0.10542168674698796
EMP-00229,Employee 0229,2025-06-13 00:00:00+00:00,290463,67.99,EMP-00014,1,2025,6,2,4,13,0,0,418,4272.142962200324,0.1380952380952381,0.30238095238095236,0.1976190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7820384793373565,-0.6590515749394258,-0.8142570281124498
EMP-00230,Employee 0230,2024-04-15 00:00:00+00:00,121162,56.49,EMP-00011,1,2024,4,2,0,15,0,0,842,2144.8397946539208,0.11428571428571428,0.15,0.1738095238095238,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4867491910870628,-1.455174800969193,0.03714859437751004
EMP-00231,Employee 0231,2025-04-17 00:00:00+00:00,79260,61.71,EMP-00003,1,2025,4,2,3,17,0,0,475,1284.3947496353912,0.1357142857142857,0.07857142857142857,0.20714285714285716,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8007741582527855,-1.0938040844582897,-0.6997991967871486
EMP-00232,Employee 0232,2023-06-08 00:00:00+00:00,210737,69.74,EMP-00006,0,2023,6,2,3,8,0,0,1154,3021.752222540866,0.11428571428571428,0.20238095238095238,0.1738095238095238,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18455018445275892,-0.5379023883696785,0.6636546184738956
EMP-00233,Employee 0233,2023-12-04 00:00:00+00:00,84725,83.07,EMP-00012,1,2023,12,4,0,4,0,0,975,1019.9229565426749,0.1357142857142857,0.2261904761904762,0.19285714285714287,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7598179641436577,0.384908272758739,0.3042168674698795
EMP-00234,Employee 0234,2024-06-14 00:00:00+00:00,249332,75.57,EMP-00009,1,2024,6,2,4,14,0,0,782,3299.3515945481013,0.13095238095238096,0.20238095238095238,0.1738095238095238,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4737915955491521,-0.13430252682589208,-0.08333333333333333
EMP-00235,Employee 0235,2025-05-03 00:00:00+00:00,232784,81.64,EMP-00012,1,2025,5,2,5,3,0,0,459,2851.347378735914,0.13095238095238096,0.2261904761904762,0.20714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34977638967214436,0.2859120803046032,-0.7319277108433735
EMP-00236,Employee 0236,2023-02-15 00:00:00+00:00,140297,70.44,EMP-00014,1,2023,2,1,2,15,0,0,1267,1991.7234525837594,0.12142857142857143,0.20238095238095238,0.22857142857142856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.34334630466836913,-0.48944271374177944,0.8905622489959839
EMP-00237,Employee 0237,2024-03-16 00:00:00+00:00,185438,82.34,EMP-00011,0,2024,3,1,5,16,0,0,872,2252.101044449842,0.1357142857142857,0.30238095238095236,0.19285714285714287,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.005047391899816578,0.3343717549325023,0.09738955823293173
EMP-00238,Employee 0238,2024-02-19 00:00:00+00:00,89881,60.38,EMP-00015,1,2024,2,1,0,19,0,0,898,1488.5889367340178,0.1357142857142857,0.30238095238095236,0.20714285714285716,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7211774999484769,-1.1858774662512976,0.1495983935742972
EMP-00239,Employee 0239,2025-02-18 00:00:00+00:00,110979,79.55,EMP-00005,1,2025,2,1,1,18,0,0,533,1395.0848522941546,0.11428571428571428,0.07857142857142857,0.19285714285714287,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5630633584453884,0.1412253374870191,-0.5833333333333334
EMP-00240,Employee 0240,2024-02-10 00:00:00+00:00,270060,84.36,EMP-00010,1,2024,2,1,5,10,0,0,907,3201.280227596017,0.1357142857142857,0.30238095238095236,0.1738095238095238,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6291328565727572,0.474212530287296,0.1676706827309237
EMP-00241,Employee 0241,2023-11-19 00:00:00+00:00,145968,67.63,EMP-00006,1,2023,11,4,6,19,0,0,990,2158.3321011385483,0.1357142857142857,0.20238095238095238,0.19285714285714287,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.30084629061660995,-0.683973693319488,0.33433734939759036
EMP-00242,Employee 0242,2023-06-23 00:00:00+00:00,190244,96.27,EMP-00009,1,2023,6,2,4,23,0,0,1139,1976.1504103043524,0.1357142857142857,0.20238095238095238,0.1738095238095238,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03097007724720417,1.2987192800276899,0.6335341365461847
EMP-00243,Employee 0243,2025-01-13 00:00:00+00:00,269080,57.14,EMP-00009,1,2025,1,1,0,13,0,0,569,4709.135456772839,0.1380952380952381,0.20238095238095238,0.19285714285714287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.621788470437909,-1.4101765316718584,-0.5110441767068273
EMP-00244,Employee 0244,2025-09-24 00:00:00+00:00,123562,85.48,EMP-00012,1,2025,9,3,2,24,0,0,315,1445.5077211043517,0.1357142857142857,0.2261904761904762,0.22857142857142856,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.46876293932825097,0.5517480096919346,-1.0210843373493976
EMP-00245,Employee 0245,2025-02-07 00:00:00+00:00,181838,86.96,EMP-00010,1,2025,2,1,4,7,0,0,544,2091.0533578656855,0.1380952380952381,0.04047619047619048,0.20714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.032026769538034364,0.6542056074766344,-0.5612449799196787
EMP-00246,Employee 0246,2024-12-13 00:00:00+00:00,55501,68.25,EMP-00014,1,2024,12,4,4,13,0,0,600,813.2014652014652,0.13095238095238096,0.2261904761904762,0.20714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9788305563934567,-0.6410522672204916,-0.44879518072289154
EMP-00247,Employee 0247,2024-07-10 00:00:00+00:00,78519,81.25,EMP-00011,1,2024,7,3,2,10,0,0,756,966.3876923076923,0.10952380952380952,0.2261904761904762,0.22857142857142856,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8063274134833187,0.2589131187262024,-0.1355421686746988
EMP-00248,Employee 0248,2025-08-13 00:00:00+00:00,281328,68.31,EMP-00004,1,2025,8,3,2,13,0,0,357,4118.401405357927,0.1357142857142857,0.2261904761904762,0.1976190476190476,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7135783085803789,-0.6368985808238143,-0.9367469879518072
EMP-00249,Employee 0249,2023-08-17 00:00:00+00:00,268494,80.98,EMP-00008,1,2023,8,3,3,17,0,0,1084,3315.5593973820696,0.1380952380952381,0.20238095238095238,0.1738095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6173968273001325,0.24022152994115592,0.5230923694779116
EMP-00250,Employee 0250,2025-01-12 00:00:00+00:00,168995,75.31,EMP-00006,1,2025,1,1,6,12,0,0,570,2243.9915017925905,0.11428571428571428,0.07857142857142857,0.20714285714285716,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1282756992623763,-0.15230183454482532,-0.5090361445783133
EMP-00251,Employee 0251,2023-09-29 00:00:00+00:00,161230,77.76,EMP-00009,1,2023,9,3,4,29,0,0,1041,2073.4310699588477,0.1357142857142857,0.04047619047619048,0.1738095238095238,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.18646871797369885,0.017307026652821036,0.4367469879518072
EMP-00252,Employee 0252,2024-05-08 00:00:00+00:00,198866,71.31,EMP-00001,1,2024,5,2,2,8,0,0,819,2788.7533305286775,0.11428571428571428,0.20238095238095238,0.19285714285714287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09558568669073576,-0.4292142609899619,-0.009036144578313253
EMP-00253,Employee 0253,2023-05-05 00:00:00+00:00,188680,71.37,EMP-00015,1,2023,5,2,4,5,0,0,1188,2643.6878240156925,0.1380952380952381,0.30238095238095236,0.22857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.019249036517711773,-0.42506057459328467,0.7319277108433735
EMP-00254,Employee 0254,2024-09-04 00:00:00+00:00,84487,69.24,EMP-00015,1,2024,9,3,2,4,0,0,700,1220.205083766609,0.10952380952380952,0.2261904761904762,0.1738095238095238,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7616016007764065,-0.5725164416753206,-0.24799196787148595
EMP-00255,Employee 0255,2024-03-01 00:00:00+00:00,93560,84.81,EMP-00008,1,2024,3,1,4,1,1,0,887,1103.1717957787996,0.13095238095238096,0.07857142857142857,0.20714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6936060748565316,0.505365178262374,0.12751004016064257
EMP-00256,Employee 0256,2023-06-17 00:00:00+00:00,70494,96.1,EMP-00013,1,2023,6,2,5,17,0,0,1145,733.5483870967743,0.1357142857142857,0.2261904761904762,0.20714285714285716,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8664689428018458,1.2869505019037715,0.6455823293172691
EMP-00257,Employee 0257,2025-02-18 00:00:00+00:00,210380,99.0,EMP-00012,0,2025,2,1,1,18,0,0,533,2125.050505050505,0.11428571428571428,0.30238095238095236,0.1738095238095238,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18187472950363565,1.4877120110764959,-0.5833333333333334
EMP-00258,Employee 0258,2023-06-02 00:00:00+00:00,144829,88.04,EMP-00002,1,2023,6,2,4,2,0,0,1160,1645.0363471149476,0.1357142857142857,0.30238095238095236,0.19285714285714287,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.3093822659304794,0.7289719626168222,0.6757028112449799
EMP-00259,Employee 0259,2024-12-27 00:00:00+00:00,210986,77.7,EMP-00003,1,2024,12,4,4,27,0,0,586,2715.392535392535,0.10952380952380952,0.30238095238095236,0.19285714285714287,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18641625807273565,0.01315334025614383,-0.47690763052208834
EMP-00260,Employee 0260,2024-05-01 00:00:00+00:00,110321,88.73,EMP-00014,1,2024,5,2,2,1,1,0,826,1243.333709004846,0.1357142857142857,0.07857142857142857,0.1738095238095238,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5679945891359293,0.776739356178608,0.0050200803212851405
EMP-00261,Employee 0261,2025-08-27 00:00:00+00:00,146850,81.63,EMP-00003,1,2025,8,3,2,27,0,0,343,1798.9709665564133,0.1357142857142857,0.15,0.1976190476190476,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.29423634309524654,0.28521979923849,-0.964859437751004
EMP-00262,Employee 0262,2023-07-23 00:00:00+00:00,57334,74.0,EMP-00011,1,2023,7,3,6,23,0,0,1109,774.7837837837837,0.1357142857142857,0.15,0.20714285714285716,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9650935566126642,-0.2429906542056077,0.5732931726907631
EMP-00263,Employee 0263,2024-06-19 00:00:00+00:00,157168,99.0,EMP-00015,1,2024,6,2,2,19,0,0,777,1587.5555555555557,0.11428571428571428,0.20238095238095238,0.1738095238095238,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.21691044907548793,1.4877120110764959,-0.09337349397590361
EMP-00264,Employee 0264,2025-02-09 00:00:00+00:00,95905,88.55,EMP-00013,1,2025,2,1,6,9,0,0,542,1083.0604178430265,0.11428571428571428,0.30238095238095236,0.19285714285714287,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6760320080338591,0.7642782969885764,-0.5652610441767069
EMP-00265,Employee 0265,2024-02-27 00:00:00+00:00,306804,69.63,EMP-00015,1,2024,2,1,1,27,0,0,890,4406.204222317967,0.1357142857142857,0.15,0.22857142857142856,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9045023710001667,-0.5455174800969197,0.13353413654618473
EMP-00266,Employee 0266,2023-10-24 00:00:00+00:00,225826,88.41,EMP-00013,1,2023,10,4,1,24,0,0,1016,2554.3038117859974,0.13095238095238096,0.20238095238095238,0.19285714285714287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2976312481147223,0.7545863620629966,0.3865461847389558
EMP-00267,Employee 0267,2023-11-16 00:00:00+00:00,194799,84.17,EMP-00001,1,2023,11,4,3,16,0,0,993,2314.351906855174,0.1380952380952381,0.30238095238095236,0.19285714285714287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06510648423111584,0.4610591900311522,0.34036144578313254
